QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.1338675503588181,-0.06632924528119215,4.900808162810708e-17,0.9887769468463935,-0.2679242286395089,-0.13644558812737032,-0.01841673429754791,-0.1311696469783783,0.2647302746772766,-0.9553598165512085,-0.12020578235387802,0.08225228637456894,-0.035421084612607956,-0.061745643615722656,1.2017905712127686,-3.2645132541656494
-0.12966885143556606,-0.051859240413794874,-0.06683004677783515,0.9879424794246948,-0.25193591054914477,-0.12402229096237523,-0.1508114088898545,-0.1197994202375412,0.2492792010307312,-0.960993230342865,-0.11277750134468079,0.09240026772022247,0.12189389765262604,0.05821871757507324,0.9189505577087402,-3.1378419399261475
-0.1235271356968788,-0.043285043727324946,-0.12967945282287907,0.982878860621211,-0.2337200847611939,-0.12069203605553826,-0.27654706650088223,-0.1171257495880127,0.23159804940223694,-0.9657348990440369,-0.06500733643770218,0.08153638988733292,-0.0884673148393631,0.11260735988616943,1.0044397115707397,-3.0380661487579346
-0.1142078220900411,-0.02695215544879153,-0.1896437120539953,0.9748155809999738,-0.21407180843243598,-0.09826171617746207,-0.39485257298963405,-0.09586432576179504,0.21244050562381744,-0.9724603295326233,-0.038280196487903595,0.09806801378726959,0.067233607172966,0.24020177125930786,1.2879209518432617,-2.757061243057251
-0.10325269652246523,-0.014995440533775991,-0.24126836055683037,0.9648334111412384,-0.19320725078152406,-0.08033904028159605,-0.49786378412598603,-0.07875939458608627,0.19200745224952698,-0.9782280325889587,-0.01660848781466484,0.09435635805130005,0.10369586944580078,0.32459181547164917,0.7313709259033203,-2.304258108139038
-0.09232008003505633,-0.008613023695120865,-0.28132099814780165,0.9551236505276944,-0.17236028325225908,-0.06948073849237002,-0.578883142241852,-0.06839612871408463,0.17150813341140747,-0.9828056693077087,0.0146403256803751,0.06477415561676025,0.057813405990600586,0.4236186146736145,0.5772829651832581,-1.7532751560211182
-0.07963664924712226,-0.0034163220038809106,-0.3106490460431542,0.9471765645038941,-0.14929132872023088,-0.0566093942058361,-0.6380729918371926,-0.05594978854060173,0.148737370967865,-0.9872926473617554,0.03229289501905441,0.022132404148578644,0.08132413029670715,0.5376566052436829,0.5186707377433777,-1.2407804727554321
-0.06590580763398214,-4.029151301360778e-05,-0.3312419122640404,0.9412413211482977,-0.12436014616248318,-0.04409206705427675,-0.6795146618220282,-0.043737348169088364,0.12403984367847443,-0.9913128614425659,0.03660021722316742,-0.010197469964623451,0.0699542909860611,0.5827530026435852,0.42460736632347107,-0.8963404893875122
-0.05305766847977195,0.001290390832905928,-0.34547512663699614,0.9369259373959912,-0.10048281449506138,-0.03442260431014186,-0.7082604322271265,-0.0342421755194664,0.10031380504369736,-0.994366466999054,0.05483599379658699,-0.018931537866592407,0.050196968019008636,0.5288349390029907,0.24809861183166504,-0.5705447196960449
-0.04213596562391307,0.001060824449832073,-0.3543332951750971,0.9341688343930038,-0.07955988878303842,-0.02797048500074888,-0.7261894715336414,-0.02787834033370018,0.07947597652673721,-0.9964468479156494,0.06787370890378952,-0.06011565029621124,0.04910992830991745,0.48209086060523987,0.13102011382579803,-0.39424437284469604
-0.033518116667425574,-0.001186259873860616,-0.36103173240930764,0.9319502222632503,-0.06165693582227407,-0.026466653276496426,-0.7400001224801471,-0.026413245126605034,0.06161787360906601,-0.9977502822875977,0.08220243453979492,-0.05514167621731758,0.013218468986451626,0.4189888834953308,-0.04536578059196472,-0.3148512840270996
