QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.21161517223543924,-0.024881963964838515,-3.6505422652043386e-17,0.9770364375197642,-0.4263073417433098,-0.05342599166806132,-0.011566226523820444,-0.04862115532159805,0.41351133584976196,-0.9091998338699341,0.008059944957494736,-0.003558591241016984,0.000758301408495754,-0.05543620139360428,0.0018898975104093552,-0.0030572335235774517
-0.21246459008543267,-0.024597706977684635,-2.4210645314802927e-05,0.9768592487458984,-0.4280470112406907,-0.05285867997875759,-0.011541073991838869,-0.04806726798415184,0.41509467363357544,-0.9085075259208679,0.005729173310101032,-0.004904735367745161,0.005380599293857813,-0.05693122372031212,0.006849747151136398,0.00341032724827528
-0.21338794252153373,-0.024145796497963563,4.9879838191537e-05,0.9766692510931685,-0.429945532596353,-0.05188711189481741,-0.01122965386170424,-0.047143612056970596,0.416821151971817,-0.9077651500701904,0.007461783476173878,-0.004765833728015423,0.007738954853266478,-0.060975924134254456,0.014137724414467812,0.005143836140632629
-0.2146319213545987,-0.023677413164435116,9.388645884771842e-05,0.9764080011054965,-0.43249910219910453,-0.0509045180655128,-0.010992932327003314,-0.0461973138153553,0.4191409647464752,-0.9067450761795044,0.0060148946940898895,-0.002050324808806181,0.009450763463973999,-0.0838996022939682,0.014876412227749825,0.005766392685472965
-0.21630426534224617,-0.02337514938142698,0.00022816696369308277,0.976046242239037,-0.43593329789198637,-0.050250525715437824,-0.010664447029658812,-0.045531731098890305,0.4222564697265625,-0.9053322076797485,0.003776376135647297,-0.0012478504795581102,0.01185683161020279,-0.0980028361082077,-0.0006521623581647873,0.007337050512433052
-0.21827236489160906,-0.023188306756844728,0.00033252062293823674,0.9756124356769128,-0.43997173079563384,-0.04986842164738624,-0.010471334569474624,-0.04510042816400528,0.4259137511253357,-0.903639018535614,0.006365224719047546,-0.002228874247521162,0.0011162799783051014,-0.11187176406383514,0.011511225253343582,0.003060758113861084
-0.22051973409957237,-0.022626694153330584,0.00017727775476414877,0.9751200923103233,-0.4445752630258091,-0.04881160718770939,-0.010671005630642615,-0.04404928907752037,0.4300743341445923,-0.9017181992530823,0.004628595896065235,0.004269524943083525,0.0060531990602612495,-0.1187015101313591,0.02559022419154644,-0.0016472432762384415
-0.22258437321328506,-0.022279567009986512,0.000230887843645874,0.9746588658205682,-0.44881472751711954,-0.048108451367337046,-0.010509063679060567,-0.04332715645432472,0.43389782309532166,-0.8999196887016296,0.005699719302356243,0.0061126286163926125,0.00960591621696949,-0.10272771120071411,-0.0004330035299062729,0.010795354843139648
-0.22411857652053524,-0.022233533649579675,0.00038418516747560326,0.9743082536135814,-0.4519696349942157,-0.04798747823407025,-0.01024626923583156,-0.04315241053700447,0.43673810362815857,-0.8985531330108643,0.004542570561170578,0.0050452472642064095,0.008092616684734821,-0.06258408725261688,-0.0013857074081897736,0.007239598780870438
-0.22484240119997456,-0.022333447032324812,0.0013609542835988175,0.9741383383122164,-0.45350174365143875,-0.0477418540610406,-0.008222747372299114,-0.0428997203707695,0.4381158649921417,-0.8978942632675171,-0.00741337426006794,0.07012008130550385,0.026792490854859352,0.01229797676205635,-0.08675297349691391,0.15135698020458221
-0.22339287517162634,-0.021984487970841095,0.007476776475456585,0.9744519967419385,-0.45081584300468414,-0.04390421742098278,0.005276333712954901,-0.03950512781739235,0.4356998801231384,-0.8992246389389038,0.0017898119986057281,0.06817445904016495,0.00033110822550952435,0.16903243958950043,-0.008210152387619019,0.4311116635799408
-0.21837637708769525,-0.021197282452615464,0.021275891569892187,0.9754024435047041,-0.4410748440690102,-0.03545992897868706,0.03566760777374812,-0.0320594497025013,0.4269115626811981,-0.9037249088287354,0.014644809067249298,0.1222035363316536,-0.0009725629352033138,0.4803817868232727,-0.15796507894992828,0.9641510248184204
-0.20578275808285112,-0.017381711492852996,0.047459838785935404,0.9772917400278321,-0.4157426670596797,-0.015786521645988025,0.09371927757884041,-0.014441169798374176,0.4038693308830261,-0.9147027134895325,0.016051601618528366,0.1084577664732933,-0.012519171461462975,0.8041123151779175,-0.07717007398605347,1.5998735427856445
-0.1897185504156465,-0.008056307775787287,0.07493723426931942,0.9789415585069541,-0.38186758500313367,0.013643810221038643,0.15543775005535365,0.012660653330385685,0.3726540505886078,-0.9278839826583862,-0.023948684334754944,-0.4018764793872833,-0.0618533194065094,0.8113065361976624,0.5377928018569946,0.681670069694519
-0.17774361088725693,0.0005205158482070745,0.05225147039733946,0.9826886619749395,-0.35680138948068335,0.020916515550206773,0.11001562814955726,0.0195977371186018,0.3492787480354309,-0.9368138909339905,-0.2709777057170868,-0.7239712476730347,0.08764977008104324,0.3486431837081909,0.22598522901535034,-3.0677649974823
-0.17988695679304548,-0.011148748318226775,-0.04760384087866884,0.982471643899166,-0.36014103270414405,-0.04172113413451002,-0.10442666600976744,-0.039033256471157074,0.3524061143398285,-0.9350327849388123,-0.4013274908065796,-0.5258217453956604,-0.005375813692808151,-0.603965163230896,0.4093322157859802,-6.670814514160156
-0.1934542782622396,-0.027367443550369023,-0.20011118507098513,0.9600949051777621,-0.3688208968830373,-0.1398009433188638,-0.4370914768497927,-0.129975363612175,0.3605157732963562,-0.9236529469490051,-0.48369187116622925,-0.048310235142707825,0.09009397029876709,-1.2972489595413208,0.5940388441085815,-8.25734806060791
-0.2166008018562945,-0.0409375841676728,-0.35206210804143545,0.9096486400538148,-0.3738864176402916,-0.24632031491871892,-0.7853731984019334,-0.2269914150238037,0.3652360141277313,-0.9028164744377136,-0.34807679057121277,0.5062629580497742,0.28656068444252014,-1.9518905878067017,0.13038748502731323,-7.124731063842773
-0.24652462972233785,-0.06006153253544903,-0.4501370225595916,0.8561513374704693,-0.37691410257433716,-0.3568267075927569,-1.0368563937852022,-0.3247831463813782,0.3680528700351715,-0.8712365031242371,0.03392037749290466,0.7566409707069397,0.11531766504049301,-1.3576631546020508,-0.7457738518714905,-3.8063647747039795
-0.2616705060681023,-0.07337914194266128,-0.4770281515019182,0.8358159859243258,-0.3762215865976381,-0.4118541564447802,-1.1167306759435833,-0.37231120467185974,0.3674088716506958,-0.8522881269454956,0.19362512230873108,0.7829971313476562,-0.03106265887618065,-0.002155393362045288,-0.4582446813583374,0.3173011541366577
-0.2605089068998939,-0.07440555841703443,-0.43917389230431797,0.8565776968003674,-0.39081088133131425,-0.39557642665113946,-1.0268164937221929,-0.35628560185432434,0.38093820214271545,-0.8531979322433472,0.03715643286705017,0.6130313277244568,0.04335293173789978,0.8093959093093872,-0.5076078176498413,3.6286919116973877
-0.2549786041551734,-0.06770742141476233,-0.35255199271655985,0.8978357123249623,-0.42258236602204763,-0.3367633860184947,-0.8212323786662215,-0.3013666272163391,0.41011691093444824,-0.8608033061027527,-0.1511741280555725,0.27546316385269165,-0.023240484297275543,1.0778480768203735,-0.48616164922714233,5.406011581420898
