QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.17940672841009378,-0.029489667309657755,1.5904298831279038e-18,0.983332959863904,-0.3605972112515777,-0.0620224156166311,-0.011308827755972108,-0.057996317744255066,0.3528330624103546,-0.9338871836662292,-0.0005313436267897487,0.005321438889950514,0.0016944665694609284,0.06315111368894577,-0.012028753757476807,-0.013336194679141045
-0.17830790305655647,-0.029804670099293776,-0.00013443058476121493,0.9835232820393762,-0.3583525735337585,-0.06269629740598329,-0.011632433125833907,-0.05867510661482811,0.35073190927505493,-0.9346359372138977,-0.0021524925250560045,2.6751949917525053e-05,0.00036664993967860937,0.0680275410413742,-0.00637343805283308,-0.0059291645884513855
-0.17719235046912826,-0.029885241232606663,-0.00012746566432075818,0.9837224383082821,-0.3560861272556676,-0.0628224090226972,-0.011567546233447672,-0.0588427297770977,0.34860852360725403,-0.935419499874115,-0.00021616864250972867,-0.002841514302417636,0.001539314165711403,0.061038196086883545,0.015105687081813812,-0.006911951117217541
-0.17631971269158242,-0.029715044248787712,-0.0003490280927394923,0.9838842979705875,-0.35430183723381337,-0.06251656803470611,-0.011905211743900471,-0.05859540402889252,0.3469356298446655,-0.9360567331314087,-0.00035655766259878874,-0.002745791571214795,0.008511295542120934,0.03869399428367615,0.008278590627014637,-0.01273961178958416
-0.1758212765049983,-0.029719516073748297,-0.0006128661967663028,0.9839732469494755,-0.35327289797102657,-0.0626065327215745,-0.012424291166161675,-0.05870192125439644,0.34597042202949524,-0.9364072680473328,-0.00036278506740927696,-0.005670133046805859,0.008688107132911682,0.019319355487823486,-0.0010422817431390285,-0.016558226197957993
-0.17550527487903145,-0.029886360090016845,-0.0010202360154038617,0.9840242758954649,-0.3526030954523578,-0.0630971337683698,-0.013318037562379832,-0.05917591229081154,0.34534189105033875,-0.9366093873977661,0.0011406756239011884,0.0018559996969997883,0.009162196889519691,0.017736095935106277,-0.004868351388722658,-0.015169708989560604
-0.17520282251261882,-0.03007973494609706,-0.001181851720229412,0.9840721099673148,-0.3519759846365458,-0.06355167380199302,-0.01370689028241418,-0.059615377336740494,0.34475329518318176,-0.9367983937263489,-0.0007158498046919703,0.0010242024436593056,0.006126926280558109,0.01885407045483589,-0.00514807365834713,0.0018181970808655024
-0.17470937480859539,-0.030228167808667328,-0.0010560926801812729,0.9841554370091873,-0.3509803054493859,-0.06379741817754749,-0.013462090300358913,-0.05986744165420532,0.3438184857368469,-0.9371258020401001,-0.002336998702958226,-0.004270484670996666,0.0047991094179451466,0.03861122950911522,-0.013538898900151253,0.0039726742543280125
-0.17401672223814602,-0.030353559711253135,-0.0010733539119072589,0.9842741966708568,-0.3495714190779871,-0.06404031652392711,-0.013493478946056871,-0.06012600660324097,0.3424951434135437,-0.9375936985015869,-0.0022509729024022818,-0.005046207457780838,0.0027596913278102875,0.047514431178569794,-0.007988668978214264,-0.011791511438786983
-0.17314811937176003,-0.030705334567863944,-0.0013351073866224757,0.9844161829623446,-0.3477864617651367,-0.06484075807636783,-0.014106764326724482,-0.0609159916639328,0.3408176004886627,-0.9381538033485413,-0.0036724265664815903,-0.006710761692374945,0.007541457656770945,0.04195783659815788,-0.020712807774543762,-0.017473742365837097
-0.17211458861933754,-0.031348125884179366,-0.0016573708718574,0.9845767006694119,-0.3456583029389449,-0.0662647892199902,-0.014938662531676649,-0.06229977682232857,0.3388160765171051,-0.9387877583503723,-0.0031348555348813534,-0.0091078607365489,0.005670179612934589,0.05999263375997543,-0.03295549005270004,-0.025149710476398468
-0.17004708818638892,-0.032138551680448484,-0.0017323389183943902,0.9849102660434618,-0.34144698669886436,-0.06786306609824327,-0.015221823506035341,-0.06389632821083069,0.33485087752342224,-0.940102219581604,-0.010539015755057335,-0.02625523880124092,0.007671531289815903,0.19002768397331238,-0.043165989220142365,0.026304956525564194
-0.15875749299163944,-0.0358549191808298,-0.0007227328115711773,0.9866661098292164,-0.3185917085313847,-0.07481424791168137,-0.013489900428384898,-0.07098313421010971,0.31322941184043884,-0.947020947933197,-0.04155190289020538,-0.1329227089881897,0.049274004995822906,1.1013810634613037,-0.4892089366912842,-0.18832306563854218
-0.12571514906847742,-0.04872395284886675,-0.0027415987198804253,0.9908654406767932,-0.2515096858222346,-0.10057555220763885,-0.018259247216511634,-0.09724707156419754,0.24886640906333923,-0.9636433720588684,-0.039857834577560425,-0.07633699476718903,0.0628938153386116,2.3004367351531982,-0.9886664152145386,-0.4995616674423218
-0.07445032137678907,-0.07065423188959959,-0.00944132791803173,0.9946738542357121,-0.14730558809256133,-0.1440131964912836,-0.02962769588659171,-0.14196163415908813,0.14677342772483826,-0.9789302349090576,0.015101784840226173,0.07198533415794373,-0.04404563456773758,2.5821566581726074,-1.0290625095367432,-0.7154759168624878
-0.03319924743802761,-0.0857625660270045,-0.01759196362259243,0.9956069875138012,-0.06313126876554684,-0.17314676211133306,-0.04081649007385799,-0.1719396859407425,0.06308933347463608,-0.9830852150917053,0.04284914210438728,0.1820051372051239,-0.08425522595643997,1.3187907934188843,-0.34215641021728516,-0.4885364770889282
-0.030073146936124836,-0.08308071200975335,-0.02019840482766493,0.995884223551925,-0.05657272121057604,-0.16774507686463866,-0.045315521335132974,-0.16669239103794098,0.0565425381064415,-0.9843863844871521,0.050806090235710144,0.080378957092762,-0.08735046535730362,-1.0418516397476196,0.9218058586120605,0.3657822012901306
-0.06372111380944624,-0.06705923633902047,-0.01901960519699265,0.9955305393745162,-0.12464424800180393,-0.1374381080072701,-0.04679535886035861,-0.13594292104244232,0.12432173639535904,-0.9828853607177734,0.004750888794660568,-0.10082074999809265,0.05865674838423729,-2.3516504764556885,0.671617865562439,0.08677822351455688
-0.12277786233801732,-0.046957059945338366,-0.0222223621282362,0.9910736353951882,-0.24368131751311817,-0.10170753145061447,-0.05730190434834706,-0.09853262454271317,0.2412767857313156,-0.9654412865638733,-0.024702955037355423,-0.11925949901342392,0.02234191633760929,-3.496774196624756,1.2250564098358154,0.13846689462661743
-0.19817288728345892,-0.018001793969156254,-0.025514704693762033,0.9796696563992204,-0.3977763976353806,-0.049247645993132035,-0.06200454708103347,-0.04538426175713539,0.3873692750930786,-0.920806884765625,-0.0504353791475296,-0.16185477375984192,0.07206215709447861,-4.13984489440918,1.4367403984069824,0.1972970962524414
-0.2788189849408854,0.012130757800740664,-0.029077154177969557,0.9598268087255833,-0.5656223344612612,0.008377099824035013,-0.058135421257793155,0.007072331849485636,0.5359413027763367,-0.8442256450653076,-0.048385247588157654,-0.202155202627182,0.06362882256507874,-4.0325398445129395,1.315005898475647,0.10784059762954712
-0.34184339650502615,0.03293205151972372,-0.03733457339806588,0.9384374187283959,-0.6997889820171441,0.04744946447744888,-0.06220805173227572,0.0362841859459877,0.6440562605857849,-0.7641171813011169,-0.020716335624456406,-0.050250742584466934,-0.06593199819326401,-2.3758492469787598,0.7618871927261353,-0.38440048694610596
-0.36012189084935997,0.03637065880203828,-0.04999013635548636,0.9308547283789549,-0.739716702350261,0.042937584643187234,-0.09065481735734941,0.031706515699625015,0.674078643321991,-0.7379788160324097,-0.010148599743843079,0.2187560498714447,-0.10935428738594055,0.4276815950870514,-0.0893041267991066,-0.739206075668335
-0.3315471020600219,0.022542134779939577,-0.06315611218866062,0.9410524781456979,-0.6775085503910055,0.0007036140477654213,-0.133775553396468,0.0005482163978740573,0.6268537640571594,-0.7791367769241333,0.024337267503142357,0.1263779103755951,-0.07182701677083969,2.626896858215332,-0.5880041718482971,-0.9271786212921143
-0.26897207221546765,-0.002629299283318724,-0.08049401543839141,0.9597749510655512,-0.542036944930064,-0.056468235623517125,-0.18303741710531013,-0.04834834858775139,0.5158820152282715,-0.8552942276000977,-0.0063241347670555115,0.06124838441610336,-0.03899497538805008,3.949594020843506,-0.8148225545883179,-1.2555381059646606
-0.18673496809867,-0.0338828898642254,-0.10073004687542463,0.9766450209506632,-0.3660409783306552,-0.11139766366937227,-0.22619031691666838,-0.10380274057388306,0.3579214811325073,-0.9279640316963196,-0.005115192383527756,0.06323879212141037,-0.006032354664057493,4.510267734527588,-0.933643102645874,-1.3887050151824951
-0.10403225730364865,-0.06405507688768966,-0.12030236135951129,0.9851911582862578,-0.1907255782665156,-0.15465254541776108,-0.25784050137009706,-0.15124362707138062,0.189571350812912,-0.970148503780365,0.04938029497861862,0.13072161376476288,0.03325946256518364,3.781308889389038,-0.69807368516922,-1.1751747131347656
-0.04418423119675091,-0.0852081572881087,-0.13326855840951304,0.9864212628387722,-0.06450211147257552,-0.18124453119728173,-0.27444336025446564,-0.17987899482250214,0.06445738673210144,-0.9815746545791626,0.07354690134525299,0.21395060420036316,0.06762076914310455,2.1274735927581787,-0.5274841785430908,-0.6018441915512085
-0.023739411219094217,-0.09095609713923973,-0.13425836498348986,0.9864776704024911,-0.022415441444686712,-0.18696071925814267,-0.27263691792129385,-0.18582673370838165,0.022413557395339012,-0.982326865196228,0.06352445483207703,0.09309226274490356,0.07482334971427917,-0.0587133914232254,0.19944848120212555,0.2546062767505646
